id,text,sign_id,homograph,homophone,pun sign,alternative sign
4.586,Porque é que as aulas da professora vesga são sempre uma balbúrdia? Porque ela tem dificuldade em controlar as suas pupilas.,0,True,True,pupilas,['pupilas']
4.587,Porque é que não se pode gozar com um cleptomaníaco? Porque ele leva tudo literalmente.,0,True,True,leva,['leva']
4.588,"Estão dois patos a atravessar a estrada. De repende um cai, vira-se o outro: Ahah caíste que nem um patinho",0,True,True,caíste que nem um patinho,['caíste que nem um patinho']
4.589,O que acontece se o Pai Natal morrer? Ele não estará mais em trenós.,0,False,True,em trenós,['entre nós']
4.59,Onde é que se guarda uma foto da pila? Numa mole dura.,0,False,False,mole dura,['moldura']
4.591,Alguém quer comprar um barómetro avariado? Sem pressão...,0,True,True,pressão,['pressão']
4.592,"O que é que um Padre faz com a Rita num Mercedes? O Padre reza, a Rita Ora e o Mercedes-Benz.",0,True,True,Ora,['ora']
4.592,"O que é que um Padre faz com a Rita num Mercedes? O Padre reza, a Rita Ora e o Mercedes-Benz.",1,False,False,Benz,['benze']
4.593,"Como se diz ""viúva"" em russo? Maryid Jaznakova.",0,False,False,Maryid Jaznakova,['marido jaz na cova']
4.594,Porque é que o livro de matemática se suicidou? Tinha muitos problemas.,0,True,True,problemas,['problemas']
4.595,Para que servem óculos verdes? Para verde perto.,0,False,True,verde,['ver de']
4.596,"Sabias que um jogador de ténis, mesmo descalço, ainda é um jogador de ténis?",0,True,True,ténis,['ténis']
4.597,Onde é que os árbitros costumam ir nas férias? Ovar.,0,False,True,Ovar,['o VAR']
4.598,Estou a pensar começar uma relação com a minha calculadora. Ao menos ela sabe dar-me o devido valor.,0,True,True,valor,['valor']
4.599,Acabei de encomendar duas fatias de pão na internet. São da Wish.,0,False,False,são da Wish,['sanduíche']
4.6,O que são quatro pontos pretos no chão? Fourmigas.,0,False,False,fourmigas,['formigas']
4.601,"Qual é a diferença entre piadas de física e química? As piadas de física têm muito potencial, as de química são mais periódicas.",0,True,True,potencial,['potencial']
4.601,"Qual é a diferença entre piadas de física e química? As piadas de física têm muito potencial, as de química são mais periódicas.",1,True,True,periódicas,['periódicas']
4.602,"Qual é o melhor remédio para um bêbado parar de beber? É um ""para, ce ta mal"".",0,False,False,"para, ce ta mal",['paracetamol']
4.603,O que acontece quando chove em Inglaterra? Fica tudo cheio de Inglalama.,0,True,True,Inglaterra,"['Inglaterra', 'terra']"
4.604,Qual é a semelhança entre os cães e os anéis de ouro? Há alguns quilate.,0,False,True,quilate,['que late']
4.605,Será que os médicos que não acreditam em Deus fazem diagnósticos? Ou fazem diateus?,0,True,True,diagnósticos,"['diagnósticos', 'agnósticos']"
4.606,"O que diz um brasileiro numa ourivesaria? E aí, tudo joia?",0,True,True,joia,['joia']
4.607,Por que é que o motard foi despedido? Porque não estava capacetado para o trabalho.,0,False,False,capacetado,['capacitado']
4.608,Qual é o desporto preferido dos músicos? Lançamento do disco.,0,True,True,lançamento,['lançamento']
4.608,Qual é o desporto preferido dos músicos? Lançamento do disco.,1,True,True,disco,['disco']
4.609,Um fulano passou três dias na piscina e depois foi ao médico. Qual foi o diagnóstico? Nada demais.,0,True,True,nada,['nada']
4.61,Por que é que os robôs fazem cirurgias? Porque têm nervos de aço.,0,True,True,nervos de aço,['nervos de aço']
4.611,"Como se diz ""tripa de boi"" em espanhol? Intestino del gado.",0,False,True,del gado,['delgado']
4.612,"Porque se diz ""meio ambiente""? Porque já destruímos metade.",0,True,True,meio,['meio']
4.613,Por que é que o rádio não pode ter filhos? Porque é estéreo.,0,False,True,estéreo,['estéril']
4.614,"Eu morava na Madeira e mudei-me para Ibiza. Isto não foi um trocadilho, mas sim uma trocadilha.",0,False,True,trocadilha,['troca de ilha']
4.615,"A eletricidade está tão cara, tão cara, que a EDP decidiu mudar o nome para Luz Vuitton.",0,False,False,Luz Vuitton,['Louis Vuitton']
4.616,Por que é que os hospitais não atendem plantinhas? Porque só têm médicos de plantão.,0,True,True,plantão,['plantão']
4.617,Por que é que o Napoleão era sempre convidado para todas as festas? Porque era bom na party.,0,False,False,bom na party,['Bonaparte']
4.618,Ninguém espera por mim. Mas o Jack Sparrow.,0,False,False,Sparrow,['esperou']
4.619,Em que cidade os bêbados se molham quando chove? Bar sem lona.,0,False,False,bar sem lona,['Barcelona']
4.62,Qual é a marca automóvel mais popular na Noruega? Fiord.,0,False,False,Fiord,"['Ford', 'fiorde']"
4.621,Qual é o Pokémon preferido do Pablo? É o Pikassu.,0,False,False,Pikassu,"['Pikachu', 'Picasso']"
4.622,Que tamanho de roupa vestem as videntes? Tamanho médium.,0,False,False,médium,['médio']
4.623,"Qual é o contrário de ""simpatia""? Nãopotio.",0,True,True,simpatia,['simpatia']
4.624,Por que é que o Rei foi ao dentista? Foi colocar uma coroa no dente.,0,True,True,coroa,['coroa']
4.625,O que é um indivíduo numa poça de lama? Um sujeito.,0,False,False,sujeito,['sujo']
4.626,"Como é que se diz ""bicicleta"" em japonês? Kasimoto.",0,False,False,kasimoto,['quase moto']
4.627,Um homem teve um filho nos Estados Unidos. Qual é o filme? American Pai.,0,False,True,pai,['pie']
4.628,Por que é que a cobra trabalha no cabeleireiro? Porque ela gosta de ser pente.,0,False,True,ser pente,['serpente']
4.629,"Quando tiver um irmão, vai chamar-se Herrare. Porque Herrare é o mano.",0,False,True,o mano,['humano']
4.63,Por que é que os surfistas comem a comida fria? Porque detestam micro ondas.,0,False,True,micro ondas,['microondas']
4.631,Que nome se dá a uma banana a comer outra banana? Canibananalismo.,0,False,False,canibananalismo,['canibalismo']
4.632,Nem todos os esqueletos ouvem. Só os que têm rádio.,0,True,True,rádio,['rádio']
4.633,Vira-se uma impressora para outra: Esta folha é tua ou é impressão minha?,0,True,True,impressão,['impressão']
4.634,"Por que é que a apresentadora do Querido, Mudei a Casa foi para o hospital? Porque tinha um problema decoração.",0,False,True,decoração,['de coração']
4.635,Por que é que o Mozart vai à igreja? Porque Amadeus.,0,False,True,Amadeus,['ama deus']
4.636,O que acontece quando entornas o leite? Está ucal entornado.,0,False,False,ucal,['o caldo']
4.637,O que faz uma hortaliça surda? Finge couve.,0,False,False,couve,['que ouve']
4.638,"O amor é como um jogo de sueca. Ou se tem um bom parceiro, ou o melhor mesmo é ter uma boa mão.",0,True,True,mão,['mão']
4.639,NOTÍCIA DE ÚLTIMA HORA: Ocorreu uma grave fuga de gás no intestino. O cocó teve de ser evacuado.,0,True,True,evacuado,['evacuado']
4.64,Acabou de ser encontrado no Egipto um sarcófago dourado com uma múmia coberta de chocolate e avelãs. Acredita-se que pertença ao Faraó Rocher.,0,False,False,faraó,['Ferrero']
4.641,Por que é que o Bolsonaro perdeu as eleições? Porque estava na hora de Jair embora.,0,False,True,Jair,['já ir']
4.642,O que acontece quando uma vegan entorna a comida? Fica toda soja.,0,False,False,soja,['suja']
4.643,O que é que a Adele gosta de barrar no pão? Queijo Phil-Adele-phia.,0,False,False,Phil-Adele-phia,['Philadelphia']
4.644,"Para quem não viu o eclipse ontem à noite, no fim o Edward fica com a Bella.",0,True,True,eclipse,['eclipse']
4.645,"Se um dia te oferecerem uns óculos sem lentes, tem cuidado! Pode ser armação.",0,True,True,armação,['armação']
4.646,Qual é a posição preferida dos relógios. De quartzo.,0,False,False,quartzo,['quatro']
4.647,Por que é que o Peter Pan ficou KO? Porque levou um soco de gancho.,0,True,True,de gancho,['de gancho']
4.648,O que disse o cientista quando descobriu que o hélio tem dois eletrões? HeHe.,0,True,True,HeHe,['hehe']
4.649,"Está um cego numa discoteca, de repente perde a bengala e diz: Alto e pára o braille!",0,False,False,braille,['baile']
4.65,Qual é a religião dos gatos? Gatólica.,0,False,False,gatólica,['católica']
4.651,Como é que os argentinos aquecem o arroz? Em banho Di Maria.,0,False,False,banho Di Maria,['banho-maria']
4.652,Um lobo matou uma ovelha e agora foi preso. Está na cadeia alimentar.,0,True,True,cadeia,['cadeia']
4.653,O Artur detesta chuva e o Paulo Bento.,0,False,False,Bento,['vento']
4.654,Onde é que os cães fazem compras? Na feira da ladra.,0,True,True,ladra,['ladra']
4.655,Hoje a São acordou toda molhada. O que aconteceu? Inunda São.,0,False,True,inunda São,['inundação']
4.656,Por que é que o Pai Natal não vai entregar as prendas a tempo? Porque tem os trabalhadores duendes.,0,False,False,duendes,['doentes']
4.657,O Aníbal foi ao Campeonato do Mundo e apareceu na TV. Ficou conhecido Aníbal Mundial.,0,False,False,Aníbal,['a nível']
4.658,"Um camião cheio de Vicks VapoRub capotou na autoestrada. Surpreendentemente, não houve congestionamento durante 8 horas.",0,True,True,congestionamento,['congestionamento']
4.659,Por que é que o pinheirinho não se perde no pinhal? Porque tem uma pinha.,0,False,True,uma pinha,['um mapinha']
4.66,"Como se chama um cão sem patas? Não se chama, vai-se buscar.",0,True,True,se chama,['se chama']
4.661,Para onde vão os perus que têm frio? Para o i-glu.,0,False,True,i-glu,['iglu']
4.662,"Decidi começar a usar um pano nas cuecas. Assim, sempre que me peido liberto gás propano.",0,False,True,propano,['pro pano']
4.663,Por que é que a professora usa óculos escuros na aula? Porque os seus alunos são brilhantes.,0,True,True,brilhantes,['brilhantes']
4.664,Nunca morei em Hollywood. Mas a Marilyn Monroe.,0,False,False,Monroe,['morou']
4.665,O que disse a Selena Gomez quando encontrou o aspirador? Taki Taki Roomba!,0,False,True,Roomba,['rumba']
4.666,Que chá bebem os colombianos? Chá kira.,0,False,True,chá kira,['Shakira']
4.667,Que tipo de música ouvem os mortos-vivos? Kizombie.,0,False,False,kizombie,"['kizomba', 'zombie']"
4.668,Qual é o automóvel que leva mais porcas? É o Nissan Na vara.,0,False,True,na vara,['Navara']
4.669,Qual é o dente que se arranca melhor sem anestesia? O dente de alho.,0,True,True,dente,['dente']
4.67,O que faz um grupo de plantas ao sol? Videossíntese.,0,False,False,videossíntese,"['fotossíntese', 'foto']"
4.671,O jacaré nunca diz o que pensa. Mas o croco di-lo.,0,False,True,croco di-lo,['crocodilo']
4.672,Qual é o melhor óleo para lubrificar o sexo? Óleo Need Is Love.,0,False,False,óleo,['all you']
4.673,O que bebem os fantasmas? Bebidas espirituosas.,0,True,True,espirituosas,['espirituosas']
4.674,O que é uma avó a brincar ao carnaval mascarada de costureira? Cose play.,0,False,False,cose play,['cosplay']
4.675,Onde é que a Shakira celebra o Carnaval? Loulé Loulé Loulé!,0,False,False,Loulé Loulé Loulé,['le-do-lo-le-lo-le']
4.676,Sabias que 4 em cada 5 pessoas sofre de diarreia? Isso significa que 20% das pessoas disfruta de diarreia.,0,True,True,sofre,['sofre']
4.677,Qual é a semelhança entre um árabe e o mês de março? Ambos têm uma data de mulheres.,0,True,True,data,['data']
4.678,Acabei de abrir a conta da água e a conta da luz ao mesmo tempo. Fiquei em choque.,0,True,True,choque,['choque']
4.679,O que acontece quando pões Nutella no salmão? Apanhas salmonella.,0,True,True,salmonella,['salmonella']
4.68,Uma vez apaixonei-me por uma pessoa que só sabia três vogais. Ela não sabia que eu existia.,0,True,True,eu,['eu']
4.681,"Decidi adotar um Chihuahua. Para quem não sabe, é um animal doméxico.",0,False,True,doméxico,['do México']
4.681,"Decidi adotar um Chihuahua. Para quem não sabe, é um animal doméxico.",1,False,False,doméxico,['doméstico']
4.682,Como se chama o guia espiritual dos fumadores? Dáláí Lume.,0,False,False,Dáláí Lume,"['dá lá aí lume', 'Dalai Lama']"
4.683,Nunca li uma boa piada sobre granola. Mas sobre muesli.,0,False,True,muesli,['mues li']
4.684,Por que é que os aliens não visitam a Terra? Porque o TripAdvisor diz que só tem uma estrela.,0,True,True,estrela,['estrela']
4.685,O que diz um coelho quando abre uma porta? Primeiro as cenouras.,0,False,False,cenouras,['senhoras']
4.686,O que acontece quando um salmão morre? Re-sushi-ta.,0,False,False,re-sushi-ta,['ressuscita']
4.687,Qual é o prato preferido do Dalai Lama? Arroz de miúdos.,0,True,True,miúdos,['miúdos']
4.688,Como é que se chama a neta do Super Mario? Marioneta.,0,False,True,marioneta,['Mario neta']
4.689,"Até vos contava uma piada sobre obras, mas ainda está em construção.",0,True,True,construção,['construção']
4.69,"Até vos contava uma piada sobre eletrecidade, mas é demasiado chocante.",0,True,True,chocante,['chocante']
4.691,"Até vos contava uma piada sobre força, mas é fraquinha.",0,True,True,fraquinha,['fraquinha']
4.692,"Até vos contava uma piada sobre água, mas é seca.",0,True,True,seca,['seca']
4.693,Acabei de entrar numa loja de artigos para a casa que me deixou de boca aberta. Chamava-se Maxi Lar.,0,False,True,Maxi Lar,['maxilar']
4.694,"Será que os políticos corruptos vão para o inferno? Não, vão para o paraíso fiscal.",0,True,True,paraíso fiscal,['paraíso fiscal']
4.695,"Qual é o contrário de ""extraordinário""? Extra ordinário.",0,False,False,extra ordinário,['extraordinário']
4.696,"Acabei de comprar um livro chamado ""Caminhadas para Totós"". É um guia passo a passo.",0,True,True,passo a passo,['passo a passo']
4.697,"Como se diz ""terror"" em japonês? Aikimedu.",0,False,True,aikimedu,['ai que medo']
4.698,Qual é a semelhança entre o sol e um avô? Ambos fazem qualquer coisa planeta.,0,False,False,planeta,['para a neta']
4.699,O telemóvel da cobra não toca. Víbora.,0,False,False,víbora,['vibra']
4.7,Como podes controlar a humidade no teu rabo? Com pó de tal cu.,0,False,False,tal cu,['talco']
4.701,"Estou a depenar um frango e acabei de arrancar a última pena. Esperem, afinal era a penúltima.",0,False,False,penúltima,['pena última']
4.702,O meu carro foi roubado. E o da Nelly Furtado.,0,True,True,Furtado,['furtado']
4.703,Qual é o prazo de validade da maionese? 31 de maio.,0,False,False,maionese,['maio']
4.704,As minhas plantas dos pés deram flores. São dálias.,0,False,False,são dálias,['sandálias']
4.705,Por que é que os peixes vão à praia? Para ficarem douradinhos.,0,True,True,douradinhos,['douradinhos']
4.706,Qual é o lema do Instagram? Carpe DM.,0,False,False,DM,['diem']
4.707,Onde é que a andorinha dá o iogurte aos filhotes? Danoninho.,0,False,True,Danoninho,['dá no ninho']
4.708,Qual é a cantora preferida dos cirurgiões? É a Anastasia.,0,False,False,Anastasia,['anestesia']
4.709,"Se a Terra é redonda, por que é que se chama ""planeta"" e não ""redondeta""?",0,False,False,planeta,['plano']
4.709,"Se a Terra é redonda, por que é que se chama ""planeta"" e não ""redondeta""?",1,False,False,redondeta,['redondo']
4.71,Comprei um pónei e chamei-lhe Mário. Pode-se dizer que tenho um cavalo Marinho.,0,True,True,Marinho,['marinho']
4.711,Porque é que o drogado foi ao médico? Porque tinha um carocho no pescoço.,0,False,False,carocho,['caroço']
4.712,Porque é que nunca se deve separar o pau da vassoura? Porque depois para encontrá-lo é o cabo dos trabalhos.,0,True,True,é o cabo dos trabalhos,['é o cabo dos trabalhos']
4.713,O que é um anão? É um ano bissexto.,0,True,True,anão,['anão']
4.714,Porque é que Jesus nunca ganhou a Euromilhões? Porque só teve direito a uma cruz.,0,True,True,cruz,['cruz']
4.715,Vira-se uma poia para outra: Então o que fezes por aqui?,0,False,False,fezes,['fazes']
4.716,"Era uma vez um homem que levava tantas tampas das mulheres, mas tantas, tantas... que um dia comprou uma cadeira de rodas.",0,True,True,tampas,['tampas']
4.717,Qual é a profissão do Nélson Évora? Tripulante.,0,True,True,tripulante,['tripulante']
4.718,"Vai ser lançada uma biografia sobre o Carlos Castro. Vai chamar-se ""A Minha Vida Tim Tim por Tim Tim"".",0,True,True,tim tim por tim tim,['tim tim por tim tim']
4.719,"""Catetos que tu tens!"" - Pitágoras",0,False,False,catetos,['que tetos']
4.72,Um cacto liga para outro: Aloe Vera?,0,False,False,aloe vera,['alô é a vera']
4.721,Como se sabe que Salazar tomava viagra? Foi o homem que mais tempo manteve a dita-dura.,0,False,True,dita-dura,"['ditadura', 'dita dura']"
4.722,O último membro da família Tino morreu. Qual é o filme? O Último dos Tino.,0,False,False,o último dos tino,['o último destino']
4.723,Como é que as mães ralham com os filhos nas Caraíbas? Haiti que voltes a fazer isso!,0,False,False,haiti,['ai de ti']
4.724,"Como é que se diz ""abacate"" no Brasil? Abacaxi.",0,False,False,abacaxi,['abacate']
4.725,Que nome se dá a uma planta malcheirosa? Erva doninha.,0,False,False,doninha,['daninha']
4.726,Porque é que a galinha atravessou o parque de campismo? Para chegar ao atrelado.,0,False,False,atrelado,['outro lado']
4.727,Passei anos à procura da panela perfeita para fritar carne. Qual a encontrei eu disse: Ai fondue!,0,False,False,ai fondue,['i found you']
4.728,Que nome se dá a uma gorda atrativa? Bomba calórica.,0,True,True,bomba calórica,['bomba calórica']
4.729,Qual é a árvore mais sexy? É a que tem o tronco nu.,0,True,True,tronco nu,['tronco nu']
4.73,A minha namorada ciclista acabou comigo. Eu não tinha pedalada para ela.,0,True,True,pedalada,['pedalada']
4.731,"Como é que uma sopinha de massa elogia uma mulher alta? Eh lá, hoje estás toda girafa!",0,False,False,girafa,['giraça']
4.732,Já alguma vez experimentaste tiro com arco de olhos vendados? Nem sabes o que andas a falhar...,0,True,True,nem sabes o que andas a falhar,['nem sabes o que andas a falhar']
4.733,Há anos que procurava um cavalo que bebesse vinho. Para encontrar um foi preciso ir a cascos de rolha.,0,True,True,ir a cascos de rolha,['ir a cascos de rolha']
4.734,"Numa aula de filosofia do 1° período: ""Penso, logo higiénico.""",0,True,True,penso,['penso']
4.735,O que é que a vegan fez à carnívora? Quinoa.,0,False,True,quinoa,['quinou-a']
4.736,"Que cantor sul coreano interpreta o êxito ""O bacalhau quer alho""? Seul.",0,False,False,seul,['saul']
4.737,Que nome se dá a uma manifestação de bêbados? Alcoólicos Anonymous.,0,False,False,anonymous,['anônimos']
4.738,O meu cão fez anos ontem. Fiz-lhe uma festa.,0,True,True,festa,['festa']
4.739,Para a semana vou organizar uma festa para pessoas com dificuldade em atingir o clímax. Avisem-me se não conseguirem vir.,0,True,True,vir,['vir']
4.74,O que diz um mineiro antes de usar a picareta? Cavai disto!,0,False,True,cavai disto,['cá vai disto']
4.741,Por que é que os pugilistas não conseguem pescar? Porque têm a cana partida.,0,True,True,cana,['cana']
4.742,O que teria acontecido se Adão e Eva fossem canibais? A Eva teria comido a maçã-de-adão.,0,False,True,maçã-de-adão,['maçã de adão']
4.743,Por que é que os professores de matemática saem de casa em cima da hora? Para chegarem à tangente.,0,True,True,chegarem à tangente,['chegarem à tangente']
4.744,Onde nasceu o Harry Potter? Salvaterra de Magos.,0,False,True,salvaterra de magos,['salva terra de magos']
4.745,Não é costume as pessoas beijarem-se no Médio Oriente. Mas no Azerbaijão.,0,False,False,azerbaijão,['beijão']
4.746,Os ambientalistas afirmam que o buraco de ozono já não é um buraco. Agora é só uma Greta.,0,True,True,greta,['greta']
4.747,"A escritora J.K. Rowling lançou hoje um novo livro. Chama-se ""Harry Pote e o Prisioneiro de As Adán"".",0,False,False,harry pote,['harry potter']
4.747,"A escritora J.K. Rowling lançou hoje um novo livro. Chama-se ""Harry Pote e o Prisioneiro de As Adán"".",1,False,False,as adán,['azkaban']
4.748,"Até vos contava uma piada sobre frangos, mas vocês não iam apanhar.",0,True,True,frangos,['frangos']
4.748,"Até vos contava uma piada sobre frangos, mas vocês não iam apanhar.",1,True,True,apanhar,['apanhar']
4.749,Por que é que o rufia bateu no sem-abrigo? Porque estava mesmo a pedi-las.,0,True,True,estava mesmo a pedi-las,['estava mesmo a pedi-las']
4.75,O que disse o Yoda quando se viu a si próprio em 4K? HDMI!,0,False,False,hdmi,['hd me']
4.751,"Como correu a primeira final de sempre da Liga dos Campeões com patos? Foi bem dispatada, cheia de quacks da bola e acabou empatada.",0,False,False,dispatada,['disputada']
4.751,"Como correu a primeira final de sempre da Liga dos Campeões com patos? Foi bem dispatada, cheia de quacks da bola e acabou empatada.",1,False,False,quacks,['craques']
4.751,"Como correu a primeira final de sempre da Liga dos Campeões com patos? Foi bem dispatada, cheia de quacks da bola e acabou empatada.",2,True,True,empatada,['empatada']
4.752,"As sardinhas dormem? Não, só passam pelas brasas.",0,True,True,passam pelas brasas,['passam pelas brasas']
4.753,O meu pai tem uma loja de material elétrico. É por isso que tenho pilhas de graça.,0,True,True,tenho pilhas de graça,['tenho pilhas de graça']
5.412,Qual o filme que conta a história de um cavalo de brinquedo? O Pocotoy story,0,False,False,pocotoy,"['pocotó', 'toy']"
5.463,"Por que o Fred Flinstone se separou da Wilma? Porque quando foi mexer no pc dela, tinha aba da badoo",0,False,False,aba da badoo,['yabba dabba doo']
5.1076,Onde a gente baixa um espírito no computador? Na LAN Kardec.,0,False,False,na lan kardec,['alan kardec']
5.1872,Que ator gringo deixa a cidade limpa? Denzel wash town ,0,False,False,wash town,['washington']
5.3196,Qual o eletrodoméstico perfeito para misturar currículos? O Linkedinficador.,0,False,False,linkedinficador,"['linkedin', 'liquidificador']"
5.122,Como chama a cerveja que você só toma de 2 em 2 anos? Beer nal.,0,False,False,beer nal,['bienal']
5.2323,Qual tipo de piada geralmente é feito entre dois homens pelados? Troca-trocadilho.,0,False,False,troca-trocadilho,"['troca-troca', 'trocadilho']"
5.341,Qual filme eu tenho que assistir sob ameaça de morte? Vingadores ou te mato.,0,False,False,ou te mato,['ultimato']
5.1219,O que é legal comer com as pessoas? People ca.,0,False,False,people ca,['pipoca']
5.513,Qual o contrário de diagnóstico? Noite crente.,0,False,False,diagnóstico,['dia gnóstico']
5.762,O que se usa pra aumentar os cílios? Cílio-cone.,0,False,False,cílio-cone,['silicone']
5.308,Pra que o peixe foi se confessar? Pra pagar seus pescados.,0,False,False,pescados,['pecados']
5.3755,Por que o Lulu Santos desenha os piores e menores círculos do mundo? Porque usa compasso de formiga sem vontade ,0,False,False,compasso,['com passos']
5.3315,Em qual cidade o santo é guia turístico? São Tomé dá a Letra.,0,False,False,dá a letra,['das letras']
5.3515,Por que o cara estava procurando defeito na samambaia? Porque era um corretor de plantão.,0,True,True,plantão,['plantão']
5.2267,Qual índio que envia boletos para cantores em grupo? Cacique cobra coral,0,True,True,cobra coral,['cobra coral']
5.537,Onde se guardam as pequenas coisas? No armário da Coizinha.,0,False,False,coizinha,"['cozinha', 'coisinha']"
5.19,Que música só toca às 16h50? Despacito,0,False,False,despacito,['dez para as cinco']
5.92,Qual o parente que não serve pra nada? Inú tio.,0,False,False,inú tio,['inútil']
5.2289,Qual super herói sempre quer mais e mais? MuitoQuero Fantasma ,0,False,False,muitoquero,['motoqueiro']
5.2436,Qual é a música favorita dos barbeiros? Johnny BiGode.,0,False,False,bigode,['b. goode']
5.3868,Qual marca de eletrodoméstico virou presidente? BrasTrump.,0,False,False,BrasTrump,['brastemp']
5.421,Qual a banda que te pede para parar carinhosamente? Paramore.,0,False,False,paramore,['para more']
5.1802,Qual é o celular dos veganos? Aipo ne,0,False,False,aipo ne,['iphone']
5.232,Qual é o perfume do zagueiro ruim? Mal beque.,0,False,True,mal beque,['malbec']
5.35,Qual a bacteria que só prega em mulher? Salmo nelas.,0,False,False,salmo nelas,['salmonella']
5.4026,Porque o carro passou a virada de ano andando pra trás? Por que a ré veio on.,0,False,False,ré veio on,['reveillon']
5.321,Qual esporte favorito da rainha? Esqueen.,0,False,False,esqueen,"['esqui', 'queen']"
5.888,O que é bom para miopia? Miotorneira.,0,False,False,miopia,['pia']
5.888,O que é bom para miopia? Miotorneira.,1,False,False,miotorneira,['torneira']
5.3284,Qual banda dá um toque dizendo que não tá bem? Opa tô fú!,0,False,False,opa tô fú,['o pato fu']
5.62,Como chama uma reta que faz várias curvas? RETArdada…,0,False,False,retardada,['reta']
5.3586,Por que quando chove pedra elas caem todas certinhas? Porque eu organizo.,0,False,False,organizo,['granizo']
5.3639,"Qual poção você toma e desapega, desapega? O elixir.",0,False,False,elixir,['ir']
5.1996,Qual o filme preferido do Kiko? É o Harry Potter e o Cálice Cálice Cálice se não você me deixa louco! ,0,False,True,cálice,['cale-se']
5.1307,Como chamam a pessoa calma que não percebe o que tá fazendo? Socegada.,0,False,True,socegada,['sossegada']
5.2245,Qual é a parte da casa que machuca o queixo de muitos? A Sacada ,0,True,True,sacada,['sacada']
5.392,Qual o nome do cara que é sempre uma boa opção? Walter Nativa.,0,False,False,Walter Nativa,['alternativa']
5.2772,Qual o jogo feito para fãs de modelos de carros da Chevrolet? The Legends of Celta,0,False,False,celta,['zelda']
5.476,"Por que a Pepsi é inteligente e a Coca burra? Porque a Pepsi estuda e a Coca, cola.",0,False,True,"coca, cola",['coca-cola']
5.1745,Qual é o nome de um artista que esculpe com peças de bicicleta? Cicli-angelo. ,0,False,False,cicli-angelo,['michelangelo']
5.2711,Qual banda de pagode sempre tocava quando a gente tomava refrigerante? Sorriso Marroto.,0,False,False,marroto,"['maroto', 'arroto']"
5.2896,Qual cantor só pode ser visto pela internet? Carlinhos Browser ,0,False,False,browser,['brown']
5.2143,"Por que é difícil acreditar quando a testemunha, de forma muito enfática, diz que presenciou o crime? Porque ela vê e mente! ",0,False,True,vê e mente,['veemente']
5.4088,Qual é a dupla viciada em drogas? Pitaunzinho & Cheirumpó.,0,False,False,Pitaunzinho,['pita unzinho']
5.4088,Qual é a dupla viciada em drogas? Pitaunzinho & Cheirumpó.,1,False,False,Cheirumpó,['cheira um pó']
5.4088,Qual é a dupla viciada em drogas? Pitaunzinho & Cheirumpó.,2,False,False,Pitaunzinho & Cheirumpó,['Chitãozinho e Xororó']
5.207,Qual é a doença transmitida pelo ratinho ladrão? Cleptospirose.,0,False,False,cleptospirose,"['cleptomania', 'leptospirose']"
5.4075,"Quando Michael Jackson visitou o cantor do NX Zero, que ditado foi criado? Em casa Di Ferrero o Ex Preto é de Pau.",0,False,False,casa Di Ferrero,['casa de ferreiro']
5.4075,"Quando Michael Jackson visitou o cantor do NX Zero, que ditado foi criado? Em casa Di Ferrero o Ex Preto é de Pau.",1,False,False,Ex Preto,['espeto']
5.1937,Qual é a nave que quem nasceu até a década de 70 não pode entrar? Millenial Falcon ,0,False,False,millenial,['millennium']
5.2483,Um homem tenta matar seu cachorro. Qual é o nome do crime? Atentado ao poodle.,0,False,False,poodle,['pudor']
5.472,Qual a faculdade dos carangueijos? Crustáceo de Sá.,0,False,False,crustáceo,['estácio']
5.2961,Como o piloto paga a tripulação? Cheque de portas.,0,True,True,cheque,['cheque']
5.574,Qual o estúdio de dublagem que mais tinha brigas? Herbert Rixas.,0,False,False,rixas,['richards']
5.2687,Qual é a banda que não toca em esferas nem em cones? Incubus,0,False,True,incubus,['em cubos']
5.75,Qual é o contrário de centopeia? Levantomãofoi.,0,False,False,centopeia,['sento pé ia']
5.75,Qual é o contrário de centopeia? Levantomãofoi.,1,False,True,levantomãofoi,['levanto mão foi']
5.1153,Que sobremesa é feita com queijo de soja? Cheesefake!,0,False,False,cheesefake,['cheesecake']
5.62,Qual é a atriz que só usa roupa da Zara? Taís Zarauso.,0,False,False,zarauso,"['araújo', 'zara uso']"
5.1298,Qual político é mal arejado? Brisola.,0,False,True,brisola,['brizola']
5.3292,Por que quando eu bebo dou risada? Porque só bebo no gargalho.,0,False,False,gargalho,['gargalo']
5.2435,Quais jogadores de basquete fundaram Brasília? Kobe e Shaq.,0,False,False,kobe e shaq,['kubitschek']
5.2101,Qual é a funkeira mais famosa nas Oktoberfests? LudMiller ,0,False,False,ludmiller,"['ludmilla', 'miller']"
5.2894,Por que os musicos gostam de tocar a luz de velas? Parafinar os instrumentos ,0,False,False,parafinar,"['parafina', 'para afinar']"
5.3956,Qual sambista voava? Drone Ivone Lara.,0,False,False,Drone Ivone Lara,"['drone', 'dona ivone lara']"
5.2019,Qual é a parte do olho que é mais agitada? A popilha ,0,False,False,popilha,['pupila']
5.2868,Por que o Mickey não conseguiu entrar na Disneylândia? Porque ele não tinha um pluto no bolso,0,False,False,pluto,['puto']
5.1792,Qual é o jornalista conservador que transportava crianças para a escola nos anos 90? Luis Ernesto La Kombi,0,False,True,la kombi,['lacombe']
